lsm6dsv_accelerometer.x,lsm6dsv_accelerometer.y,lsm6dsv_accelerometer.z,lsm6dsv_gyroscope.x,lsm6dsv_gyroscope.y,lsm6dsv_gyroscope.z
6.174679,-7.9615192,0.90029955,-1.9350684,-1.5474744,-0.3306308
-1.6821543,-10.210175,-1.4847465,-0.031612277,-0.5491679,-0.49357912
-1.3519448,-8.973084,0.6520442,-0.94027436,-0.84956086,-0.15760323
-1.899303,-10.613365,0.22911277,-0.8857546,1.6084082,0.64660084
1.9435701,-5.651249,0.3272185,-0.6417139,2.2902865,-0.20738874
3.9421754,-10.433903,1.3680964,-0.529162,1.4013249,0.2762638
4.1964126,-7.900502,1.2891332,-1.1421653,0.9549351,0.3080288
4.0558343,-8.211569,0.8560323,-1.1314751,0.2125811,0.42760566
2.1038892,-8.840283,3.4366915,-0.3474296,0.968985,0.47555858
4.308277,-9.360723,1.0486546,-0.9818132,-0.6441574,-0.16676621
1.3004991,-8.88455,0.2542374,1.3197744,0.36483926,0.44394633
-1.9465612,-9.590433,-0.65264237,2.496301,-0.47861293,0.46288314
5.103891,-20.552551,-5.1003013,2.6100745,-0.93309665,-0.29229903
6.233303,-5.1361938,1.4470595,0.7246389,-1.7058412,-0.6918049
-0.91405827,-7.1629148,1.8263218,0.7509061,-0.79717916,-1.365742
1.1593226,-8.305488,1.2987045,1.1837041,-0.9503536,-0.18280143
0.87158567,-8.370093,1.5678971,-0.29229903,-0.7855727,0.45234573
2.8881369,-6.854839,2.9473593,-0.91797775,-0.44623706,0.7119634
8.771489,-8.872586,1.855634,-0.5705481,-1.1406381,0.09208794
5.5130634,-20.656042,6.178268,0.5328272,-0.15653422,-0.17501289
0.48753762,-10.744371,-4.7365923,-1.3138185,-0.07162395,-0.5571091
1.2717853,-8.281559,0.7746763,-0.38362336,-0.9839512,-0.2742785
-1.8400806,-11.505289,-0.51266223,-0.569021,0.20891592,1.158964
0.930808,-6.9212394,2.0727825,-0.6178902,1.8014416,-0.1207986
3.0939198,-8.010572,-0.28235307,-0.46868637,1.3161092,0.08399397
3.0951161,-9.538389,1.7198412,-0.733191,0.754724,0.23839016
4.575077,-8.211569,0.25543383,-1.3753631,-0.10094548,0.5027421
2.513062,-8.783454,1.8364913,-0.753655,0.63789606,0.5129741
3.7848473,-7.420143,3.080759,-0.2660318,-1.0888673,-0.30176744
2.2462623,-14.514862,0.8847462,0.70188415,-0.046731193,0.6724099
-2.7559335,-7.2023964,-2.4735804,2.4365888,-0.3210097,0.83184576
1.8502501,-14.98565,-1.1102697,2.9965994,-1.5735888,-0.16523905
7.7677007,-9.215957,-0.16151553,1.0931433,-1.6927075,-0.42623124
0.8285148,-5.2079782,3.2566316,0.34498614,-1.2632693,-1.3090842
-1.2269198,-7.9148593,1.7336,1.4453071,-0.70066243,-0.52488595
1.4446666,-9.18784,1.3944174,0.31764993,-1.0059423,0.40393466
1.8227327,-7.1970124,2.9389844,-0.9669997,-0.56321776,0.7623598
7.0097737,-6.8668027,2.6045876,-1.176221,-0.77366084,0.15393804
4.095316,-19.60619,4.5278187,1.7745636,0.6406449,-0.2003638
6.984051,-5.7391853,-1.160519,-1.8171713,-1.3388638,-0.12797627
-1.6863418,-10.303494,0.5772685,0.23548855,-1.1679744,-0.27565295
-3.1076784,-9.58146,0.036490545,-0.48181996,-0.46410486,0.35216382
-0.23569304,-9.654441,1.9716859,-0.5853616,1.643533,0.1337795
3.0059834,-7.2622166,-0.48933223,-0.98944896,1.7261524,-0.065209866
3.8141594,-9.229715,2.3072793,-0.47876564,1.244027,0.08506299
3.9338005,-7.8987074,0.13160525,-1.1488848,0.45555276,0.36911532
3.8991046,-8.398808,0.8033902,-1.2748758,0.023518313,0.4036292
0.60059845,-9.512068,3.1058838,-0.5876524,1.1643091,0.30787608
4.825725,-9.123235,1.7108682,-0.64568454,-0.9592112,-0.02275473
2.0548365,-8.371888,0.19142582,1.1038336,0.39767328,0.47723848
-1.4201403,-7.8538423,-1.1042876,2.9374983,-1.0422888,0.45860708
4.6259246,-21.32962,-2.4741786,2.3930645,-0.45830166,-0.40454552
5.770292,-6.398408,0.10109676,0.9204212,-1.5454891,-0.52839845
0.2009971,-7.6683984,2.1379871,0.95829487,-0.44180828,-1.001819
0.846461,-8.601599,0.8919246,0.9841039,-0.9381363,0.07849618
1.9968106,-8.69133,1.6779668,-0.06780604,-0.7806858,0.63514715
2.5950162,-7.227521,3.5246277,-1.169807,-0.6565274,0.91828316
7.743174,-7.583453,-0.37507495,-0.8874345,-1.0797043,0.45249844
4.347759,-18.595222,6.102296,1.1814134,-0.12140947,-0.23197608
3.6490545,-11.72184,-5.8271213,-1.1609493,-0.6076582,-0.17486018
0.56111693,-6.9912295,1.4015958,-0.49693888,-1.1669053,-0.473726
-3.4211383,-11.865409,-0.7507481,-0.2764165,0.64904433,0.7849618
1.625923,-7.42433,2.2606192,-0.83184576,1.8148806,-0.23564127
3.662215,-7.6606216,-0.35533416,-0.8011498,1.3939945,0.058184914
2.411367,-8.629715,1.9441684,-0.30268374,1.0685561,0.01863139
4.4895334,-9.304491,-0.02871387,-1.4391985,0.19517145,0.29733866
2.4556344,-8.785847,0.71007013,-0.97295564,0.23350324,0.52855116
0.7860422,-8.715857,3.784249,-0.25900686,0.8781188,0.36865717
5.043472,-10.87179,-0.62153566,-0.5696318,-1.1745411,0.26557365
-1.5116657,-7.870592,0.09750752,1.7476854,1.2174544,0.49113566
-0.6263213,-8.091928,-0.75972116,2.8805351,-0.9289733,0.27046058
8.795418,-21.975683,-4.5062833,2.6070201,0.06429356,-0.34773505
4.4871407,-5.998208,2.184647,0.12873985,-1.0442741,-0.8498663
-0.29312077,-8.023134,1.7060826,1.2728904,-0.27320948,-0.8907942
1.9740787,-8.001,1.8969102,0.59864795,-0.5884159,-0.07452556
1.7324036,-7.944171,2.370689,-0.5882632,-0.279929,0.43218717
3.9176488,-7.245467,4.2352962,-1.0874928,-0.30772337,0.7498371
8.702098,-9.326026,-0.4229314,-1.0074695,-0.52870387,0.36361754
5.5657053,-16.11566,5.6668024,0.9082039,-0.039095376,-0.42103887
-0.025124637,-12.224333,-4.449454,-1.4002558,0.23243423,0.22495113
1.4057833,-6.4067826,1.3633107,-0.5016731,-0.027488936,-0.8052731
-1.3022938,-12.484552,-0.1274178,-0.4381431,0.54641896,0.84711736
1.0133604,-7.9543405,1.5140585,-1.2081387,1.7463111,-0.21685717
3.0490541,-6.9882383,-0.76749784,-1.1244502,1.7820467,-0.11988231
1.7449659,-9.19801,1.6887345,-0.5558874,1.4011722,0.21288654
5.0847483,-8.231908,0.91465646,-1.2735013,0.6000224,0.20845777
3.586243,-8.746365,1.4895321,-0.81489426,0.3399465,0.47601673
2.1720848,-9.056235,3.3433714,-0.56673026,0.36071593,0.17760907
5.1924253,-13.434503,-0.78664047,-0.16126843,-0.9970848,0.46914452
-2.0518453,-8.5525465,-1.4967105,1.811979,0.90041536,0.3755294
-0.9445667,-10.0576315,-1.7599211,2.525775,-0.9053023,0.1553125
8.734401,-14.833706,-2.0464616,2.0477731,-0.0664316,-0.31337386
2.589034,-6.5760746,2.2265215,0.54458636,-0.7305948,-1.0673343
0.9553344,-9.314062,1.8005991,1.1388055,-0.39064834,-0.70646566
2.1134605,-8.78465,1.3555341,0.04016439,-0.7338019,0.11453723
1.6570296,-6.6975107,3.2338998,-1.0818423,-0.49678615,0.82695884
6.0975103,-6.6017976,3.0556345,-0.8770498,-0.82879144,0.4802928
3.3003006,-18.695124,4.9848475,1.413084,0.89949906,-0.25335637
5.5573306,-9.067601,-1.4506488,-1.996613,-0.9211848,-0.2574797
-0.9086744,-8.219944,0.3595216,-0.21380283,-0.75441855,-0.5746715
-1.1784651,-9.365508,-0.3595216,-0.92179567,-0.77656245,0.20311269
-1.7724833,-8.803194,1.4769697,-0.73563445,1.6707164,0.28298333
3.089134,-5.599803,-0.076570325,-1.0419834,1.8777997,-0.236863
3.5928233,-9.598808,1.7730815,-0.15286903,0.9860892,0.14905111
4.834698,-8.069795,0.9631111,-1.0557278,-0.041996986,0.3098614
3.4516466,-8.794222,0.5629115,-0.9239337,-0.20357084,0.54993147
1.2771691,-8.681759,4.161717,-0.462425,0.7133379,0.3173445
4.23051,-11.619547,-1.1252248,-0.6589709,-1.5884024,0.25473082
-2.4155545,-10.118649,-1.2544373,2.2235496,0.63346726,0.17898351
0.028115666,-9.848858,-1.2071791,2.535396,-0.8949176,0.18188512
9.087342,-15.253646,-2.4975085,2.0195205,-0.61636305,-0.18570304
2.774478,-6.6011996,2.5627131,0.5371033,-0.9940305,-0.8892671
-0.9302098,-8.1230345,1.919642,1.079857,-0.35705075,-0.7680103
2.3892334,-8.132008,1.0953146,0.45937067,-0.84864455,0.038789943
1.6019948,-7.765906,2.5256243,-0.6337727,-0.46868637,0.73456544
4.2598224,-6.6568327,4.2203407,-1.1817188,-0.71959925,0.72189003
4.7485566,-13.694124,3.4205399,0.8688031,0.7713701,0.010995574
6.9038916,-10.063016,3.1860433,-1.2638801,-1.7273742,-0.50503284
-2.8169506,-12.897314,-1.3142579,-0.058490347,-0.15958855,-0.14874569
-0.6161518,-7.138388,0.4121637,-0.8391761,-0.70524395,-0.1498147
-0.9529416,-12.178271,0.7477571,-0.5035057,1.3365731,0.4831944
2.6243281,-5.2683973,-0.28893334,-0.99173975,1.5451837,-0.47051895
3.3547373,-10.642078,1.2299109,-0.37827832,1.0685561,0.23884831
2.9790642,-8.977871,0.48275197,-1.1806498,0.731053,0.4636467
3.5012977,-8.407781,0.93738824,-1.1607966,-0.0888809,0.377362
2.2271197,-9.702297,2.2797618,-0.2959642,0.9611965,0.4830417
5.1535416,-8.364112,0.6203393,-0.9193522,-1.0467176,-0.21303925
0.69571316,-9.701699,1.3471591,1.1259774,0.6750061,0.5510005
-2.4658036,-7.9561353,-1.515255,2.2687535,-0.54168475,0.3052799
3.9248273,-18.808783,-3.9278183,2.785851,-0.33001995,-0.43890667
7.0301127,-6.2733827,0.79142606,0.81382525,-1.3903292,-0.6600399
0.034695927,-8.007581,2.196013,1.1682798,-0.3753767,-1.0806206
1.570888,-8.602198,1.5726827,0.6617198,-0.9839512,0.019242255
1.0624132,-7.5571322,2.0554347,-0.3736968,-0.79168135,0.6070473
3.610171,-6.99781,3.2805598,-0.93538743,-0.54825157,0.75732017
4.485346,-10.77488,0.08793623,-0.20357084,-0.04520403,0.27305678
6.870392,-13.598412,7.112067,0.09636399,-1.0894781,-0.59483004
1.7964116,-13.222738,-4.42732,-0.58261275,-0.33933565,-0.16371189
-1.3100704,-8.04108,0.18723837,-0.9630291,-1.0183123,-0.38148534
-2.4885356,-10.257433,0.12502499,-0.6597345,0.29825497,0.9468411
1.0719845,-8.122437,1.4488541,-0.7115053,1.7649424,-0.182496
3.5623147,-6.727421,-0.17706887,-0.550695,1.505172,0.14446963
3.5006995,-9.644272,2.0398812,-0.0852157,0.8368854,0.22449298
4.613362,-7.921439,0.11485548,-0.923781,-0.06352998,0.14110987
2.8277183,-9.138189,0.27756742,-1.0768027,-0.2582433,0.39721513
1.2693924,-9.181859,1.9890338,-0.42577308,0.8187121,0.6189592
3.9888353,-9.116056,1.6827525,-0.8393288,-0.9808969,-0.21151209
2.3856442,-11.2552395,1.3435699,0.6934848,0.28115073,0.5748242
-3.2410784,-8.679964,-1.966302,2.0404427,-0.23609942,0.45875978
2.3102703,-15.362519,-2.0668006,2.7537806,-0.82848597,-0.4447099
7.4997044,-7.3340015,-0.6658029,0.9611965,-1.4040737,-0.42455134
0.8572287,-6.95115,2.4496522,0.73945236,-0.7287622,-1.1281154
0.1471586,-8.245069,1.841277,1.2479976,-0.7651087,-0.56428677
1.9669002,-8.536993,1.8101703,0.2921463,-0.83062404,0.16875152
1.3698909,-7.2783685,2.6099713,-0.6094908,-0.69058317,0.8000808
5.85763,-6.628717,3.2775688,-1.1446087,-0.9567677,0.4259258
2.1355941,-15.466009,2.8002007,0.9260717,1.0910053,0.029321533
8.328817,-7.12762,1.0642079,-1.6065756,-1.6073391,-0.24174993
-0.9619147,-11.650055,-0.8745767,-0.012370021,-0.851088,-0.46211955
-1.2071791,-7.2670026,1.1036894,-0.86926126,-1.2565498,-0.18173242
-2.4705894,-11.905489,0.7148558,-0.1282817,0.96929044,0.7643451
1.9058832,-6.524629,0.887139,-0.7255552,1.6668985,-0.3501785
4.0564327,-9.744172,0.99661064,-0.3652974,0.906524,0.24633141
4.0737805,-8.682357,1.5086746,-0.95417154,0.31963524,0.17287487
3.2536407,-8.240881,0.5371887,-1.3263412,-0.46379945,0.3585779
1.2257234,-8.976076,2.039283,-0.3885103,0.6646214,0.6383542
4.4434714,-7.98784,0.6436693,-0.8961393,-1.1809553,-0.39354995
1.8544376,-11.200205,1.2466606,0.93752545,0.31520647,0.3492622
-0.9589237,-7.8233337,-1.5194423,2.1601722,-1.1113166,0.64996064
3.2763724,-18.248861,-2.7888348,2.7519479,-0.7851145,-0.3979787
5.7020965,-7.1688967,0.0059820567,0.91858864,-2.0015,-0.27183503
0.6197411,-7.068398,2.2713869,1.0549643,-1.0057896,-0.86284715
0.69571316,-9.108877,1.8340986,1.3889549,-0.9138544,-0.21365012
2.2707887,-8.679366,1.3417753,0.23014349,-0.9625709,0.13897185
1.2191432,-7.832905,2.589034,-0.5488624,-0.6768387,0.6160576
4.6438704,-6.553343,3.932604,-1.0673343,-0.6966918,0.5195409
3.565904,-11.925828,3.2368908,0.33276883,0.14172074,0.2648101
8.687741,-11.864213,2.812763,-0.79061234,-1.642922,-0.6056729
-2.4251258,-10.899905,0.3786642,0.098043874,-1.3687963,-0.1947133
-2.9156544,-7.8400836,0.6221339,-0.5141958,-0.8512407,0.13164146
-1.4141582,-12.655639,0.41694933,-0.49388456,1.3118331,0.29840767
2.882155,-5.6171513,0.11724831,-0.7603745,1.830305,-0.4014912
4.408776,-9.953544,1.4835501,-0.22128594,0.7435757,0.23426682
3.8985064,-8.620742,1.0767702,-1.0294607,0.035430185,0.24663684
2.5274189,-8.976076,-0.13280165,-1.2156218,-0.5684101,0.50885075
0.4438686,-8.882157,3.4624143,-0.19883664,0.8038987,0.5561928
4.7341995,-8.27797,1.2071791,-0.7837401,-1.0493138,-0.41981715
2.7014968,-12.314063,0.066400826,0.66950834,-0.23396139,0.4364632
-2.5986054,-8.545966,-1.1826526,2.2166772,-0.2218968,0.43188173
3.033501,-15.732211,-2.882155,2.8626673,-1.1285735,-0.15027285
7.9256268,-8.916854,-0.424726,1.2104294,-1.590235,-0.3837761
0.7375876,-7.3256264,2.7756743,0.76052725,-1.1073459,-1.0016663
0.4229314,-8.815159,1.6624135,1.4986051,-1.0151054,-0.38728857
1.410569,-8.878569,1.2723835,0.17913623,-0.8579602,0.3199407
1.7210377,-7.0432734,3.03709,-0.64461553,-0.517861,0.7997753
6.087939,-6.638288,4.130012,-1.1861476,-0.7829765,0.49510628
3.9954157,-13.990235,4.1162534,0.99021256,0.60063326,0.14401148
7.630113,-9.808778,2.2037897,-1.3274102,-1.707063,-0.0061086523
-1.5696917,-10.92503,-0.42831525,-0.069791354,-0.90316427,-0.61727935
-1.0911272,-7.6863446,1.160519,-0.7722864,-0.8199339,-0.2845105
-0.5605187,-12.652648,0.07298109,-0.236863,0.7101309,0.8352055
2.7882366,-6.094519,0.20578274,-0.783282,1.483639,-0.08078693
2.9724839,-9.582058,0.32542387,-0.48731774,0.49861875,0.4167628
2.2929223,-8.933005,0.85244304,-0.9615019,0.25045475,0.35903606
3.3720853,-8.673982,1.1048858,-0.82253003,-0.46089783,0.47235155
1.1389836,-10.336994,2.1678972,-0.41645738,0.7609854,0.5870415
5.0105705,-6.8979096,1.4524434,-0.72082096,-0.762818,-0.19150625
1.4279169,-11.370693,1.5158532,0.75945824,0.43569964,0.17913623
-1.1688938,-5.662615,-2.349752,2.5462391,-1.1145236,0.56398135
2.4568307,-17.63929,-1.8520447,3.1370986,-0.40500367,-0.4812091
7.082755,-8.429316,-0.6903293,0.9405798,-2.1259637,-0.21029036
1.2065809,-6.745367,2.4089742,1.0642799,-0.8533788,-1.1927143
0.44985065,-8.179864,1.5906289,1.0461067,-0.97112304,-0.28985557
0.93679005,-8.945567,1.3633107,0.10048734,-0.85047716,0.3941608
1.8221345,-7.0576305,3.0287154,-0.95814216,-0.39400807,0.8072584
6.3888364,-6.5982084,4.2568316,-1.1983649,-0.6443101,0.40408736
4.3800616,-17.285152,4.2454658,1.479363,1.0624474,-0.19486602
4.314259,-11.287542,-0.92662054,-2.0679317,-0.8614727,-0.35705075
0.9493524,-8.156534,0.016151553,-0.37308595,-1.2008084,-0.72509706
-4.194618,-9.857831,0.42831525,-0.3565926,-0.45814893,1.1523973
0.2961118,-7.6959157,1.2897314,-0.6282749,2.3834434,-0.19303341
4.418347,-8.53161,0.27996024,-0.69913524,1.4908166,-0.012675454
3.6514473,-9.639486,1.535594,-0.81122905,0.90026265,0.33353242
3.8015969,-7.859824,0.7262217,-1.4013249,0.20631973,0.2764165
2.5322046,-8.907881,0.8979067,-1.0308352,-0.03390302,0.4925101
1.1102697,-8.773284,4.179663,-0.37201694,1.0299188,0.032528576
4.8233323,-11.127224,0.6430711,-0.75426584,-1.07665,0.21762075
0.8775677,-7.9387875,-0.16749759,1.5070046,0.3746131,0.42943826
-1.3417753,-7.9704924,-1.302892,3.0557008,-0.8859073,0.43569964
7.420143,-22.362123,-2.6895328,2.287385,-0.573297,-0.5539021
5.4257255,-5.6392846,0.6119644,0.8362745,-2.0955732,-0.5140431
-0.57188463,-7.687541,2.8073792,1.1316279,-0.61376685,-0.9966267
1.2759727,-8.294122,0.9607183,1.1415545,-1.3162619,0.107665
1.0420742,-8.219346,1.7784654,-0.27931812,-0.9540188,0.7484626
2.769094,-6.1100726,3.3511481,-1.1510228,-0.8943067,0.9109528
7.4787674,-9.108279,0.1160519,-0.398895,-0.852157,0.35460728
7.094719,-18.015562,5.5016975,0.6640105,-0.4802928,-0.47433686
0.104087785,-11.251052,-4.2311087,-1.0595458,-0.3510948,-0.5500842
1.0450653,-7.932207,0.9128618,-0.20005837,-1.1407908,-0.40439278
-1.9549361,-12.842279,-0.360718,-0.27656925,0.23854288,0.8385653
1.6474584,-6.9188466,1.2263216,-1.0285443,1.7453947,-0.1301143
4.1844487,-8.855238,0.49471608,-0.48365256,1.0002918,0.19120082
2.6392834,-8.446066,1.2005987,-0.9651671,0.5522222,0.38133264
2.9653056,-8.397013,-0.16570297,-1.4654657,0.05131268,0.55756724
2.0153549,-8.556734,2.6554348,-0.6814202,0.68279463,0.35155296
4.4201417,-8.148159,1.8089739,-0.5890268,-0.36850446,-0.3032946
3.3074791,-15.059229,1.5876378,0.4804455,-0.52015173,0.8023715
-0.9942178,-7.183254,-1.5535401,1.8471038,-0.27183503,0.5371033
0.32422748,-10.677971,-1.5080764,3.219718,-1.4321736,0.24083363
7.877172,-15.313467,-1.4883357,1.5850426,-1.155299,-0.15241088
2.4388845,-6.2548385,2.3748765,0.46792278,-1.7489072,-0.95203346
-1.3669,-7.949555,2.1475582,1.4193454,-0.33383787,-0.6072
1.9615164,-8.845069,1.1347961,0.5514586,-1.0354166,0.18310685
1.0348958,-7.6348987,1.9172492,-0.4981606,-0.52534413,0.6588182
3.909274,-6.735796,3.606582,-1.2530373,-0.6453791,0.61101794
6.6071815,-9.805787,0.8709874,0.14950927,-0.04505131,0.4269948
6.7381887,-14.635699,3.3768709,-0.84711736,-1.0309879,-0.8268061
-1.963311,-9.940384,-3.0885358,-0.27870727,-0.44135013,-0.5539021
-0.03888337,-8.27139,0.7369894,-0.7974846,-0.99036527,-0.236863
-2.713461,-10.94178,-0.32542387,-0.41890085,0.6748534,0.84772825
1.6923238,-6.3942204,1.5714862,-0.6947065,2.0018053,-0.18967366
3.9098723,-9.218349,0.07956135,-0.24113905,1.205848,0.15424347
3.8937206,-9.421141,1.7940187,-0.75136423,0.7996226,0.0842994
4.4404807,-7.8113694,0.16031912,-1.1430815,-0.22556199,0.35643986
2.0781665,-9.251849,1.0576276,-0.6937902,-0.0070249503,0.58246
0.5054838,-9.345169,3.9768713,-0.4092797,0.4793765,-0.022449298
5.0165524,-13.349558,1.0630114,-0.10842858,-0.8750645,0.6462954
-0.9170493,-7.615756,-1.3298112,1.4924965,0.12293663,0.81077087
-1.2269198,-9.355937,-1.2861422,3.0720413,-0.8009971,0.08002335
9.34457,-21.485155,-2.5328028,2.1300871,-0.701426,-0.3378085
2.8265216,-6.0400825,2.248655,0.3013093,-1.4547756,-0.8752172
-0.8877372,-7.7503524,2.8241289,1.0296134,-0.69714993,-0.9309586
1.8400806,-8.149356,0.9607183,0.8368854,-1.1004738,0.054061573
0.651446,-7.7820573,2.1003,-0.5296202,-0.6554584,0.6363689
4.599603,-6.7561345,3.2991042,-1.0464121,-0.42164972,0.6030767
7.368099,-8.817552,0.11724831,-0.3801109,-0.5911648,0.40546182
6.533004,-14.590835,6.4002023,-0.25213462,-0.7892379,-0.659429
-0.32482567,-11.891132,-4.039683,-0.8399397,-0.20082195,-0.51068336
-0.034695927,-5.7786665,0.9517452,-0.9045387,-0.88086766,-0.39080104
-1.5409778,-11.801401,0.33738798,0.13026701,0.3585779,0.9615019
1.689931,-7.1826553,1.5960127,-0.8901834,1.5025758,-0.02397646
2.6638098,-7.4476604,0.16749759,-0.2669481,1.1774428,0.24220806
3.0143583,-10.156934,1.1078769,-0.5337435,0.75334954,0.2874121
4.132405,-8.76132,0.32662028,-1.4631749,-0.055588737,0.28527406
1.6612171,-9.440882,1.3268201,-0.547488,0.46944994,0.5534439
3.671188,-7.218548,2.6769702,-0.4466952,-0.18142697,-0.33399057
2.9850461,-13.9573345,1.0366904,0.56001073,-0.21456642,0.52503866
-2.7565317,-7.4183483,-2.0901306,2.3122776,-0.1255328,0.728915
1.5607185,-16.02593,-1.8215362,3.068987,-0.77625704,-0.12370021
9.026325,-9.165708,-0.28235307,1.0493138,-1.4181237,-0.39263365
2.0691934,-6.218348,2.7523441,0.623388,-1.0202976,-1.2455542
-0.29910284,-8.105687,2.0404794,1.2008084,-1.0358747,-0.5103779
0.56530434,-8.257631,1.4542379,0.16142114,-0.9233228,0.36361754
1.2005987,-7.0989065,2.8839495,-0.7264715,-0.45875978,0.9059132
7.4584284,-7.9680996,2.7272196,-0.9462303,-0.8167268,0.3022256
5.1678987,-18.72324,3.6634114,1.3121386,0.82787514,-0.21090123
4.3836513,-9.671789,0.51266223,-2.0781636,-0.93599826,-0.04062254
0.6969096,-8.539984,-0.9810573,-0.25259277,-0.63621616,-0.70554936
-1.4566308,-8.447262,1.1527423,-0.8135198,-0.77014834,0.044745877
-1.3621143,-9.507881,0.24107689,-0.5366451,1.4538593,0.4448626
2.489732,-6.1393847,0.56590253,-0.5534439,1.9853121,-0.2780964
3.5210385,-9.917651,0.99720883,-0.41263947,1.103528,0.16768251
4.3148575,-8.666803,1.1437693,-1.2104294,0.45753807,0.16691893
4.024728,-8.60459,0.7298109,-1.2202033,-0.27488935,0.47769663
0.94337034,-9.304491,2.2534406,-0.4915938,1.0056369,0.6062838
5.386842,-7.6337023,2.3353949,-0.48624873,-0.786489,-0.28221974
2.7326035,-11.17508,0.654437,0.8912524,0.205098,0.6065892
-3.7447674,-5.7930236,-1.8221345,2.482098,-0.38881573,0.6722572
4.1694937,-21.594028,-2.9210382,2.908635,-0.39477167,-0.31719178
7.7353973,-6.35773,-0.6131608,0.5742133,-1.9695823,-0.5723807
0.57906306,-7.3381886,3.0269206,0.7984009,-0.73563445,-1.1522446
0.078963146,-8.1344,0.9661021,1.0638218,-1.1036807,-0.34987307
0.2883351,-8.321041,1.4039887,-0.1797471,-0.81382525,0.5697846
2.0171494,-6.7088766,2.9706893,-0.86422163,-0.4195117,0.9599747
7.655836,-8.99163,1.2053844,-0.70432764,-0.73914695,0.20647246
5.9288163,-17.467007,4.7694936,0.73456544,0.4147775,-0.5815437
1.3657036,-12.892529,-5.665606,-1.273654,-0.16691893,-0.20845777
0.88235337,-6.897311,1.1563315,-0.65011334,-1.0734429,-0.991587
-3.7154553,-10.779068,-0.084346995,-0.23945917,-0.1601994,0.9787588
0.6023931,-7.7665043,1.3076776,-0.73991054,2.1595614,-0.053297993
3.4725838,-7.520642,0.30508488,-0.7476991,1.6465873,0.006872234
3.976273,-9.584451,1.6959131,-0.5644395,0.767094,0.25793785
4.58405,-8.474779,0.64845496,-1.379181,-0.03756821,0.3436117
3.106482,-8.925228,0.9182457,-0.8184067,-0.24236079,0.6224717
1.7880367,-8.82114,3.5090744,-0.28237244,0.3894266,0.04230242
3.1423743,-13.368102,-0.30269206,0.29550606,-0.7643451,0.64873886
-2.167299,-9.363115,-1.7491534,2.2510383,0.5626069,0.5345071
-0.5138587,-12.001801,-1.2921243,3.2447634,-0.93294394,0.1516473
10.33161,-13.963915,-1.4919249,1.5554156,-0.6394232,-0.37827832
4.289733,-4.776074,2.5549364,0.25167647,-1.3303118,-1.0596985
-0.82731843,-8.272586,2.6422744,1.0917689,-1.0009027,-0.90301156
0.77347994,-8.138588,0.8877372,0.552833,-0.9271407,0.15958855
0.5509474,-7.9148593,2.248655,-0.7655669,-0.58078015,0.93828905
5.35095,-6.4031935,3.013162,-1.1282681,-0.47586402,0.72311175
3.1357942,-15.500705,2.8923244,0.97005403,1.0735956,-0.18585575
7.8610206,-8.98804,3.3786657,-1.6195564,-1.3460416,-0.5331327
-1.4297116,-11.897713,-3.039483,-0.30757064,-0.35277468,-0.6356053
0.038285162,-5.5908303,1.5858432,-0.86132,-1.1386528,-0.37094793
-0.8321041,-13.956138,-0.23988047,0.07895433,0.5279403,1.0720685
2.1433709,-6.012565,0.90508515,-0.8352055,1.4570663,-0.17058411
2.861816,-8.436495,0.6305088,-0.43463063,1.0435106,0.3294091
3.8099718,-9.502497,1.3166506,-0.66538495,0.68737614,0.32360587
4.2999024,-8.633903,0.16510476,-1.3807082,-0.05131268,0.47891834
2.067997,-8.395218,2.5782664,-0.419359,0.7851145,0.64751714
5.0129633,-9.34457,-0.3469593,-0.5390886,-1.2800682,0.27931812
0.94337034,-13.580465,1.4895321,0.6076582,0.3061962,0.54275376
-4.392026,-6.105287,-2.2701905,2.2007947,0.24755314,0.5673411
2.9455647,-18.38585,-2.5238297,3.2704198,-0.039858956,-0.044593163
10.236495,-7.463214,-0.49232325,0.41691554,-1.4364496,-0.7461719
1.4147564,-6.026922,3.4169507,0.6065892,-0.47784933,-1.1125383
0.54376894,-8.222935,2.0315065,0.91981035,-1.1191051,-0.420428
0.7932207,-8.223534,1.9190438,-0.31444287,-1.0349585,0.59742624
3.3403804,-6.8189464,3.562913,-1.0086912,-0.9451612,0.9654725
7.1018977,-10.372886,0.91884387,-0.22036964,-0.011301007,-0.19501872
6.979265,-13.091731,3.815954,-0.3979787,-0.9454667,-0.76067996
-1.2454642,-12.643077,-3.022135,-0.42149702,-0.013897184,-0.40469822
0.7531409,-7.6366935,1.7904296,-0.8213083,-1.0348058,-0.24709499
-2.103291,-11.769696,-0.14596218,-0.46196684,0.7528914,0.960891
1.6654046,-6.4325056,1.1036894,-0.6365216,1.7322611,-0.15500705
3.7968113,-9.202198,0.76989067,-0.6435465,0.93538743,0.2443461
3.5551362,-9.833903,0.73399836,-1.5189165,0.49266282,0.35231653
2.1499512,-8.458628,1.4536397,-1.2557862,-0.033444874,0.41309762
4.208377,-8.210373,4.2077785,0.24388795,0.4512767,0.16371189
4.4207397,-11.724831,-0.71724856,-0.8570439,-1.0700831,0.49128836
-2.658426,-8.36471,0.20398813,1.877647,0.66507953,0.25244007
-1.7700906,-9.780065,-2.4340987,2.9810224,-1.012051,0.7834347
11.554342,-18.553349,-1.4919249,2.2828035,-0.7829765,-0.38621956
