Accelerometer x,Accelerometer y,Accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z
-1.514261092,5.615748462,2.579280872,-1.040247679,0.4330594838,-0.7573032379
1.291746176,-3.608530104,0.898986483,0.2000528425,0.3511081934,-0.7968670726
-0.6730906922,5.202696069,1.806026363,-0.7476685047,-0.6379469633,-0.2933334708
5.868072534,-0.6685930886,0.5195556426,-0.3406173289,-0.1994193047,0.5213599205
2.446242229,-1.707906911,-0.4765642038,-0.6342562437,1.475135803,0.5129973292
1.016031438,-0.1238829848,0.5459092504,-0.4294955134,1.610105157,0.6394761801
-0.8741996862,-0.7560118443,-1.275406013,-0.8631404638,1.42348206,0.5898138285
-1.191887041,-1.728609507,-2.434099079,-1.202208042,1.068573236,0.4406556785
-0.2781615462,-1.859671005,-2.8758816,-1.027880073,0.7344735265,0.0310799107
-1.58618768,-1.997348122,-4.629569141,0.2355384976,0.1626902521,-0.5005161166
-2.67613761,6.593678134,-3.091208066,-0.0131957233,-0.5742359161,0.5389894843
-0.6145449798,0.9247896173,4.292318131,1.045951009,-0.6914284229,0.7150039077
6.251750949,-2.791934319,4.388014886,1.518828511,0.4219958782,-0.1719039381
-4.157766161,7.471393281,3.068845135,1.412321329,-0.8955414891,0.172511816
-4.519461876,-2.786311803,-0.1137067509,0.1903183609,-0.4439986348,-0.3633405864
0.3999430287,-1.390837103,-0.7334909465,0.495901674,-0.4252098501,-0.9882020354
1.109995816,-2.261769458,-0.4690134962,0.4908336103,-0.8012708426,-0.5666094422
0.7360083362,-3.662127254,-1.266389032,0.2749654055,-0.6749275923,-0.1666019559
-0.2142936158,-3.218312058,-1.760389085,0.06569848955,-1.043592811,0.2563374937
-3.210042827,-1.827208413,-2.275498124,0.1890482455,-1.031101942,-0.08080452681
-1.184775309,5.39595888,-0.4503577494,0.3585268259,-0.2917990088,-0.3844536543
-2.922026096,4.803358897,-1.339632986,-0.4273289442,0.2907338142,-0.2219712287
5.782409682,-0.3220990337,2.798466351,0.3336263001,0.1473556012,-0.904927969
0.2637365689,1.304623047,3.143067724,-1.071671605,-0.4981026053,-0.4864881635
7.360677236,4.174394055,2.745064139,-0.3407988548,-0.5723300576,0.8996044993
4.104930643,-2.710880422,-1.715219864,-1.269562721,1.597869873,0.7134029865
1.156610999,-0.5900269168,-0.2610132814,-0.1977744102,2.211434603,0.829782486
-0.3572602174,-0.7020178038,-1.297279699,-0.8557858467,1.817602992,0.6033096313
-0.9600935704,-1.776321691,-2.362087443,-1.090804935,1.784211755,0.6436032057
0.6065772158,-0.7203665304,-1.193364566,-1.260076404,1.586290479,0.5024093986
-0.2853494119,-3.007543402,-4.790153671,-0.1391271204,1.843388677,-0.1697117388
-5.947877307,3.319501565,-4.033655797,0.06571439654,-0.7389670014,0.02155529894
-2.066452492,2.382332359,-2.100181304,0.4982718229,0.5183873177,0.8450540304
-0.221165109,-4.532066506,4.545572177,0.4499182701,-0.8708336353,0.875166893
3.916845819,3.555705692,5.381472089,2.239474535,-0.1808901876,0.4124791324
-5.145866513,3.673005206,3.829001824,0.570428431,-0.7652599216,0.2396191359
-3.467840361,-5.002428933,-1.192396598,0.212013334,-0.05016800761,-0.8193410635
0.4526026057,-0.7696417257,0.2758066536,0.8303971887,-0.5266448855,-0.9251183271
-0.05275105472,-2.061202462,-0.437929645,0.6514194012,-1.100242615,-0.4975299239
0.4311813398,-2.171912077,-0.8476713063,0.03629744053,-1.106538534,-0.06858952343
0.4408367646,-2.708579744,-1.596052217,-0.1046071053,-1.195724607,0.401927948
-1.921226713,-0.01363105047,-1.579270594,0.3371201754,-0.6191216111,-0.1519610882
-0.4094784804,5.439983315,-1.407702898,0.4901513457,-0.005683255382,-0.4151340127
-2.627363643,4.355581812,2.990595189,-0.8995938897,0.2059492171,-0.5482054949
1.274186408,-3.248109231,2.386402969,-0.435017854,-0.1588597596,-0.9178422689
1.717296963,5.859340361,1.94893042,-0.5467204452,-0.4265657365,-0.152023375
6.101829852,-0.1566074428,1.165466359,-0.7923206687,0.4868205488,0.8587844968
3.301634777,-0.6704553753,-0.9158570999,-0.5127539039,2.341117382,0.648868084
0.6186437934,-0.2944073092,0.01481295373,-1.027795315,2.100550413,0.6246172786
-1.169112315,-2.475824881,-2.716620135,-1.223438025,1.749006033,0.4379716516
0.01353080496,-2.399449498,-1.396468679,-1.132249475,1.239696503,0.4061422646
-1.016845239,-2.999577537,-3.9970884,-0.05442074314,0.8300014138,0.2066154331
-5.156983535,2.880842437,-3.370045465,0.1044639274,-0.4357203245,0.09265158325
-2.483655429,3.371641502,-2.971519318,0.3163422346,-0.279620707,0.5382780433
2.543811791,-4.613316803,0.1823895343,0.3102739751,0.463670969,0.3632858992
6.702661656,2.122674291,5.760890508,3.11505723,0.5216526389,1.701824546
-2.748783744,6.522439529,5.980043547,0.9030628204,-0.1228255481,0.5768367052
-10.20457263,-2.752777782,-4.27561045,0.1624011248,-1.606650352,-0.9072151184
-2.205998325,-1.62306122,1.402649122,-0.3166641295,-0.04753709957,-1.47256434
1.803718816,-0.1266454352,0.0460813677,0.8112985492,-2.092363834,-0.6206243634
-0.02548398535,-2.778279303,-1.486407601,-0.06559240073,-1.631031871,-0.05676490813
1.32770041,-3.513914715,-1.872888652,-0.2589342594,-1.573828936,0.2508976758
1.266258976,-1.795396394,-1.06906131,-0.07663093507,-0.2645609379,-0.2353886664
0.1959489808,2.6323879,-0.9793314279,0.4482145309,0.3325423896,-0.1990992576
-4.02686716,5.561773127,-1.115695782,-0.7426083684,0.7332795858,0.1564929485
3.81186598,5.062342427,5.302938066,-0.06928881258,0.7447721362,-0.9879380465
1.294220896,-2.185037516,0.8107799379,-1.757228374,-0.4667364955,-0.5013213158
5.247970212,3.030593438,-0.8017106424,0.7617809176,0.5005452633,1.34871304
1.586941859,-1.60806122,-1.26332453,-1.679913402,1.574774861,0.4244261384
2.089178995,-2.035140969,1.561546721,-0.6700072885,2.22136879,0.9834141731
-1.0648415,0.1961544403,-2.043432705,-0.6257904172,1.418050766,0.588932395
-1.72671098,-1.796896861,-1.929188486,-0.6059257388,1.340410709,0.3965625167
-2.130254079,-0.3609264848,-2.0528891,-0.5717371106,0.8619045019,-0.1381089389
-1.27672031,-1.357121296,-5.386199702,0.1007380486,0.4624527991,0.1265815049
-4.020145742,3.88734763,-1.166417815,-0.1238474995,-0.6315788031,0.3036997914
1.029177774,-0.9886486338,-0.4735702827,0.6221084595,0.4921191931,0.5705105066
5.433167205,-2.394566402,4.873253395,1.735654235,0.4033849537,0.9883780479
-1.620437302,5.328242603,5.581093329,1.665748,-0.6807052493,0.3867912591
-7.177056114,-1.567225936,0.1198947919,0.07913805544,-0.6292690635,-0.572378099
