accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
-0.6710054104,-0.04436784178,1.691649603,0.3275837302,0.4315458834,-0.1970062554
0.3539836068,-1.021093106,0.9217845903,0.8727138638,-0.6257617474,-0.5332952738
0.2181733798,-0.6051704177,2.948305615,-0.5889790654,0.9308739901,-0.382760793
1.461761674,0.4636024309,0.9767781632,-1.87556529,0.8489987254,-0.4064410031
-1.274811846,-0.1551741951,0.01065934118,-1.120306611,-0.05615449324,0.2065920532
-1.431168383,-0.4953554135,1.208952596,-0.3527402282,-0.08223026991,-0.6933832169
-2.533824358,-0.5675324687,-1.194387479,0.908447206,-2.147875786,-0.5147967935
-3.263022138,2.105781901,-0.1049661029,2.37561655,-0.8222708702,-1.695495248
0.2543992701,5.480802232,0.2237678389,1.110808849,-2.276092291,2.575698376
0.6826125538,4.659647761,-3.314726021,2.873109341,-3.445807695,3.345060349
4.763161327,3.369465912,-0.7807429654,2.714147091,-4.332479954,5.505596638
3.553026828,3.580708616,-2.138871977,2.337152243,-2.485641479,7.438992023
-0.4229436728,-0.968951269,-1.638523286,2.962569714,-2.030905724,7.113462925
-4.147542873,-5.591494896,3.95587873,2.526549816,-1.980782628,5.15389061
-5.935082123,-6.648539605,6.669983959,0.5100899935,-1.737071157,2.262537241
-3.409040966,-0.3552309035,9.799685422,-1.441875696,-3.035448313,0.6609890461
-4.881987028,-1.525950215,-2.660088977,-0.5773115158,-2.970076323,-1.159422278
-1.596824955,0.647389557,-2.32702139,-1.775243759,1.263427496,-1.874034524
2.838736402,1.83650611,1.541423971,-2.49033761,1.91753602,-1.310042739
3.394387002,3.403996542,-1.629322034,-1.932089806,1.125416994,-0.7924445868
3.261568432,1.916212977,0.8054442029,0.4444383979,-2.285109282,1.076805234
-7.052603221,-2.679730666,1.345411423,-0.7720577717,-1.570123196,-0.4887149036
-5.414574148,-1.287845515,-1.814173282,-1.077851653,0.7535437346,-1.771937847
-2.308653959,1.184475011,0.2473496438,-1.577285409,2.056060076,-4.674043179
6.180625156,7.959027745,-2.506964116,0.5094205141,-0.5322257876,-2.066576958
5.336617633,4.007961676,2.911694087,0.8530868292,-0.3064534664,-0.9517755508
7.259802786,4.350097243,-0.4111585424,0.6338815093,1.604917407,0.9489218593
3.844097686,3.061284344,-1.61970548,1.141461253,2.483839512,1.153691173
-25.75887664,-5.035462018,-0.6994336325,3.981536627,1.497190952,-1.134702325
0.7132073063,-3.797808229,5.273384055,-0.9697749615,-0.2475065738,-0.4515034854
-0.2676742006,0.7693389434,-1.174787365,-0.2204705775,-1.051289558,0.1197630912
-0.5722551133,1.000698553,-1.21553782,0.3258782327,-1.502178907,0.04577310383
2.076007233,-1.272134298,0.05288754058,-0.2752146125,-0.5760648251,0.1454407573
0.7745330049,-0.1453080501,0.2321323471,-0.7235868573,0.4214174747,-0.2671436667
-1.017127125,0.5853351058,-0.05890576882,0.5176196694,0.2872543037,-0.05924781412
0.4192950871,-0.02827726933,0.8116682651,0.3507959247,0.5568680763,-0.08031687886
0.5618839414,-0.4132197127,0.8460568569,0.3180506229,1.360579491,-0.04786922038
-0.5022334826,0.04986000945,0.5691255831,0.6794543862,1.244744062,0.1395768672
0.002008417213,-0.8994111382,1.12969888,-0.4832931757,1.028556943,-0.3120886087
-0.1542693552,-1.171444849,-1.721844251,0.1948800683,-0.3219102025,-0.001242323546
0.9246592689,-0.05559110045,0.1717857227,0.3486438692,0.7000778317,0.01111057494
2.271411731,0.256593273,1.22597475,0.5352218151,0.165308103,0.06482606381
0.2045078426,0.9679146194,1.631795731,0.7463058233,-0.8707856536,0.6328431964
-1.39074358,-0.5856922486,1.336173201,1.027749062,-1.135106325,0.4625397027
0.08814531644,-0.6334441799,1.245782736,1.051405907,-1.147484183,0.4903180003
2.149301017,-0.1348106215,1.126219368,0.8243653774,-1.870073199,0.4134337306
1.903625298,0.4378450354,1.257844345,0.101512149,-2.460489511,0.1548794806
0.8691682679,0.5734500222,0.6994894543,-0.4486738145,-2.991020918,0.1088631675
0.1875631375,0.7006484151,1.990431767,0.03747906908,0.1416965276,-0.3514077365
-0.5360591798,0.5593732738,3.387909623,0.3968304992,0.8240690231,-0.3409059346
-1.157081539,-2.845646036,3.020378041,0.7006968856,-0.2682696879,-0.08669520915
-1.252988722,-2.228561893,4.55021971,1.053165793,0.1949086934,-0.0743188411
-1.179023906,2.294472289,2.232187682,-1.043627024,0.9309575558,0.1229953915
-2.968425443,4.787615969,-1.606580918,-1.261286497,-0.7349085808,-0.2072744668
0.3016998043,1.088398756,-2.770841555,-0.5173183084,1.652697325,-0.4661514759
3.03411226,-1.867450699,-3.057026102,0.8836025596,4.437653065,-0.9161753654
1.568959628,-2.041931652,0.3707411918,0.4937514663,2.830719948,-0.04598134011
-1.2460031,-1.396748958,-0.726867729,-1.482912064,-0.3922673166,-0.31892699
1.91523098,3.093082043,-2.265873971,-1.852262974,-0.8004696965,-0.1144606024
1.885848233,0.9958733243,-1.045794928,-0.2364631146,-2.355946302,-0.1537694633
1.355457162,-0.5746390858,0.4456406577,0.3443242908,-1.508572221,0.02622967213
1.308722299,-0.8182786231,4.820713352,-0.4399851561,3.460935593,0.1751206815
0.5361684854,-1.15503542,4.944766433,-0.3345913887,-0.599763751,0.01932968944
-1.180720189,-1.049882562,-0.006470803449,-0.8355664611,0.4008425474,-0.2310292572
-4.347689598,-1.499829977,0.2481324648,-0.9762718081,-0.1688901484,-0.1284516752
-5.280155156,0.1719280538,0.639912353,-0.2051203847,-0.360409081,0.09778854996
-0.5964771159,-3.080134883,-1.021771736,0.08485582471,-2.142466307,0.1470198184
3.986026031,0.2795397027,-1.925976246,0.2124112099,0.4047772586,0.1221409515
2.813459338,2.209429615,-1.544466992,0.585729301,2.501412392,0.09858543426
-0.3128869688,2.093689458,-1.969056093,1.949267864,0.1204953417,0.2348081768
0.6954226433,0.7632689758,-1.071609753,1.772536516,0.1332003176,0.05172671005
1.763654517,-0.5500641782,-1.494751651,1.63086307,0.247058332,0.2742931247
1.931062755,-1.243004065,-0.3816133721,2.058229208,-1.030831337,0.3964778185
1.996269679,1.050083492,0.9300842166,1.26096797,-1.694108963,-0.005993239582
0.8513906191,2.948874647,1.06753337,0.3743852675,-3.474051237,-0.4384728968
-1.036264956,1.284649204,6.390031876,-0.3370471597,-0.6658622622,0.04761708155
-2.932984712,-2.903754526,5.734798036,1.249087214,-0.9328035116,0.0482147038
-3.643624798,-1.246065498,-1.4562641,0.1770038903,1.709426284,-0.7898628116
-3.125904993,4.553579834,-1.154788752,-2.151482344,1.281537652,0.5421722531
0.4721545707,0.02834098221,-3.976318583,0.01681978814,0.7120185494,-0.2767235041
1.739907731,-2.551073599,-3.269834156,-0.4068919122,3.269625187,-0.5724818707
