accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
-0.5407409668,0.319458008,-0.89402771,0.094328634,-0.01425563451,1.651013374
-0.857711792,0.591781616,-0.9455413818,-1.072409987,-0.9230422974,1.130415678
-0.4944152832,0.457138062,-1.803573608,-0.5920979381,2.064849377,0.672678828
-0.5927276611,0.327728272,-1.576934814,0.445064545,-1.442581296,-0.6948283315
0.023010254,0.409881592,-1.309173584,1.215258718,0.827493131,-0.8405072093
0.310928345,0.462875366,-0.6779174805,0.854682446,0.739153445,0.004730307
-0.1318054199,0.602905273,-0.3533782959,1.089637637,1.17414856,0.342082769
-0.2151641846,-0.0315246582,-0.238067627,-0.2626345456,-0.9585276246,1.046254277
-0.1665802002,0.072265625,-0.8733215332,-0.7321637273,-0.6654754877,-0.5043523908
-0.3274383545,0.233688355,-0.5121917725,0.235186949,-0.4697951972,-1.429159522
-0.2587432861,0.263824463,-1.075256348,0.128681272,2.349194288,-0.7908392549
-0.5525817871,0.140792847,-1.774291992,-0.1972475499,3.044636488,-0.9499633908
-0.171585083,0.329940796,-1.691848755,0.189123586,0.371048659,-0.7782108188
0.104888916,0.08581543,-1.127548218,-0.47275877,-1.455813766,0.080371805
0.199661255,-0.06182861328,-0.8695678711,-0.9201114774,-0.8998482823,-0.04557600617
0.326278687,0.122924805,-1.223556519,0.133073628,-0.4402298331,0.758686125
0.140487671,0.158798218,-0.5199279785,-0.01805836335,-0.1142725125,0.226479739
0.031280518,0.117431641,-0.1441802979,-0.133844614,-1.576229453,-0.1609942168
-0.3342285156,-0.0008087158203,-0.363067627,0.25416702,0.354371935,0.47705099
-0.6570587158,-0.1193847656,-0.9466094971,-0.5498530269,2.282983541,0.182987928
-0.2235565186,0.389450073,-1.643615723,0.419022292,0.397671729,-0.7902333736
-0.4950561523,0.460357666,-1.557098389,0.420180231,0.540848613,-1.138602018
-0.1275634766,-0.02146911621,-1.386199951,-0.1103235781,-1.251805782,-0.154197827
-0.110168457,0.283843994,-0.6918640137,-0.04078977555,-0.2102927864,-0.5589146614
0.233734131,0.191162109,-1.007202148,0.437990665,-0.2478113919,0.259590298
0.111785889,0.173095703,-1.274673462,0.257397175,0.25624004,0.159988329
-0.06553649902,0.112686157,-0.7961883545,-0.0950333029,-0.4335583746,0.584440291
-0.2066497803,-0.04907226563,-0.3361206055,-0.1025713831,-0.327681452,-0.04598240554
-0.2504882813,0.095611572,-0.2074279785,0.30140698,0.590186298,-0.2389161736
-0.1497802734,0.223892212,-0.7728729248,0.678615809,0.52823478,0.558464587
-0.5030670166,0.029693604,-1.607803345,0.783456981,1.106011271,0.194911167
-0.3686981201,0.273880005,-1.746047974,0.221207485,-0.3074036241,0.745310903
-0.1499328613,0.11277771,-1.236816406,-0.07998058945,-0.2389803529,0.014074806
0.346298218,0.083633423,-1.0987854,0.09205962,-0.3833274245,0.151762903
0.165206909,0.025131226,-1.20526123,-0.01377733145,-0.003783552907,0.330389887
0.137557983,-0.0149230957,-0.7671356201,0.078725435,0.430637151,-0.2628340125
0.000976563,0.027374268,-0.4991455078,0.078455657,0.344714522,-0.3026453555
-0.06280517578,-0.002700805664,-0.2577667236,0.24789156,0.268773407,-0.1592887193
-0.1957855225,-0.04089355469,-0.4762878418,-0.1861757338,0.338414788,0.431621432
-0.2926177979,0.061828613,-1.693710327,0.736019671,-0.5536221862,0.018286595
