accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
0.48394838,-0.54376894,5.6261244,0.16829337,-0.75609845,0.88621277
2.353341,-1.0642079,3.9774694,0.29626966,-2.606562,1.1872166
0.8237292,-4.5427737,2.0201404,1.2279918,-5.193729,2.6273315
15.265012,-15.1346035,12.990634,-3.5949419,-4.0036106,4.316068
11.59861,-9.274581,10.158729,3.7016907,-5.805358,3.5589008
16.147964,-3.6011982,0.87637126,1.5795448,1.105666,2.7043004
7.958528,-5.236094,3.1914272,-0.5560401,-2.8771753,1.6520851
11.333605,-3.894917,-2.0249262,0.24251351,-3.5199583,1.7154623
7.1880393,-9.659825,0.56829536,-3.235448,-0.47326785,0.894154
5.21755,-8.003393,5.0548377,-1.3570372,-0.059864793,1.2032518
5.803193,-8.660223,6.282954,-1.1974486,0.046883907,1.5569428
10.36152,-7.5673018,7.2083783,1.3750577,-0.61117065,0.98440933
21.187847,-1.3692927,2.0201404,2.6190848,-1.7716619,-0.6453791
10.7844515,1.7778672,-5.1146584,2.2557726,-2.2379048,-3.1586316
13.244871,1.524228,1.4273187,-1.0552697,-0.70463306,-2.1418462
9.2895355,1.4763715,-0.6478567,-0.8226828,-1.8510745,-2.64749
4.194618,-10.554741,-3.6532419,-0.75732017,1.9167424,-0.018936822
12.742379,-3.141776,9.657433,-3.5161405,1.7716619,2.1154263
12.486945,-8.017751,2.464009,3.1369457,-0.88789266,-1.033584
7.8257265,-3.5635111,-4.0510488,3.042567,-0.22052236,-1.8327484
3.4779677,4.486542,3.1202407,0.7264715,-1.3866642,-1.0596985
-3.1663027,0.23928227,1.1042876,0.1572978,0.8744536,0.13683382
2.8259234,-6.6442704,-1.649253,-2.6322184,0.10903945,2.8409815
8.2761755,-14.513666,-2.3545375,-1.3376422,-3.1209106,4.056298
19.210777,-8.149954,2.664408,1.5289958,-0.49021935,6.0887995
5.382056,-6.52104,-1.0163515,1.002888,-2.8958068,3.8055377
2.7176483,-6.129813,-1.6115661,3.2204816,-5.4382277,3.1355712
0.08853444,-17.006987,3.4630125,4.169308,-1.455081,6.0907845
10.535,-1.3369896,-4.8490553,-1.0916162,4.350888,2.5282185
-5.026124,-10.092926,-2.018944,-3.9342775,-4.108069,-6.139501
-8.099107,-20.584854,7.9112697,0.1207986,-6.833444,0.5132795
-0.6113662,-0.5276174,1.265205,3.946953,-1.5354098,-0.11636983
6.25424,-13.299907,-2.5094728,0.81031275,-5.0637674,0.89919364
-1.166501,-11.413166,-1.1006985,-1.3289373,-1.0574077,0.42363504
-2.3790638,-9.193225,2.178665,-1.7088956,2.7925704,-0.2180789
-1.1569297,-10.33161,3.2739797,0.6945538,2.6051877,0.25579983
-1.494916,-11.851052,-1.372882,2.538298,0.12492194,0.71593404
-0.8452646,-9.563514,-3.8081772,1.452943,-2.877328,0.4894558
-2.152344,-8.003393,-1.3980067,-1.0807734,-3.043789,0.7313584
-2.958127,-11.380264,2.0548365,-0.2846632,1.5076154,0.94714653
0.91405827,-14.312669,-4.430311,-0.5705481,3.7592647,0.6959282
-2.784049,-12.638291,-1.6139588,-2.4585798,1.4268285,-0.26648995
-3.2159536,-11.7260275,2.1577277,-1.6055065,-0.34254268,-0.18478674
-1.6390835,-8.639286,0.8333005,-1.6780468,0.5645922,-0.48899764
-1.3154542,-8.492725,-2.5298119,-1.7125608,0.44715336,-1.1169671
-1.7395821,-7.13121,-0.04127619,-0.65087694,-0.47525316,-0.9138544
-2.6009982,-5.4227343,0.033499517,-0.19990565,-0.038179077,-0.6189592
-3.181856,-4.549952,-1.3304094,-0.14874569,-0.7443393,-0.39293906
-1.4542379,-8.610572,-8.330014,0.32788193,-3.040887,-0.016340645
-1.3166506,-14.58545,-9.840483,-1.2460123,-0.51923543,0.02321288
-3.7884364,-3.6807594,-4.4051867,0.44150287,-0.063682705,-0.13836098
-4.314259,-14.052449,-0.34217364,1.0320568,1.0937542,0.031001411
-2.6823542,-10.305887,3.2961133,0.6047566,1.1554517,-0.014813482
-0.9026923,-5.7248282,1.4159528,0.8724683,-0.6415612,0.3129157
-1.6803597,-11.526825,1.8622142,0.77564615,-0.51159966,0.31215215
-0.5712864,-7.5846496,-0.10289137,2.3522894,-2.0286834,0.17027868
-1.4644074,-9.467801,0.19860429,0.65270954,0.742354,-0.2519819
-1.4069797,-9.256036,0.16390835,1.7059939,0.80970186,-0.19028452
-0.6305088,-8.507083,0.047856454,1.528843,0.91751957,-0.010842858
-2.469393,-11.748759,-1.3411771,2.2869267,0.09896017,-0.12812899
-1.7617157,-11.772687,-0.9601201,-0.4456262,2.612976,0.33337972
1.1539388,-11.556735,0.7046863,-0.06154467,-0.37614027,0.5340489
2.605784,-13.234702,-3.0879376,-1.1734722,1.9533943,-0.2864958
-1.5349957,-12.25544,-3.955934,-3.8313468,0.2415972,-0.64553183
-5.3647084,-15.94278,3.345166,-2.8325822,-1.9466748,-1.0496192
