accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
8.62134,-0.6125626,1.5170496,0.41760245,-0.24938555,0.22151484
8.578269,0.4354937,1.6510476,0.130496,0.20570871,0.12316561
10.037891,-0.9667004,1.8065811,0.18791728,0.06704241,0.09995275
13.986049,-1.416551,4.3357944,0.23067781,-0.41248643,0.1824195
12.691531,-3.5437703,5.8097734,-0.017333288,0.29794928,0.07735075
8.848659,-0.0023928226,0.567099,1.3858231,-0.10949751,-0.22991423
8.319844,-1.1916257,1.1892328,1.0498475,-0.24205516,-0.43699738
9.860822,-2.1750758,1.2969099,0.6796634,-0.40759954,-0.34903285
9.693324,-1.4620147,2.6823542,0.03581195,0.025503604,-0.53717923
8.496913,-1.8975084,2.507678,-0.23663375,0.38957903,-0.5628355
8.195417,-2.2707887,1.9046868,0.3210858,-0.0820086,-0.36796966
8.006385,-2.5268207,1.052842,0.36262462,-0.07651082,0.033368487
9.671789,-2.1918256,0.20578274,-0.44677123,-0.1443168,0.41027206
11.432906,-2.9192436,2.0554347,-0.83100516,-0.07773254,0.78289956
12.327823,-1.7874385,0.9595219,-0.3899608,-0.46440995,1.1591923
12.626925,0.15074782,3.6490545,-0.038713556,-0.5377137,0.9331723
11.358729,1.5936198,1.9860427,0.11400264,-0.2121228,-0.38629562
9.205189,-1.1150553,0.27756742,-0.46754062,0.1867719,-0.8242857
7.4105716,-1.1126626,1.0480564,-0.8413899,0.20204352,-0.5982657
6.9798636,-1.1724831,1.8711873,-0.6905063,0.16661337,-0.44982556
7.537391,-1.6462619,2.1511476,-0.31299183,0.021838415,9.93E-04
7.800602,-1.0911272,2.0697916,0.37178758,-0.14309508,0.48846275
8.920443,0.83748794,1.5122639,0.9502765,-0.1375973,0.60330534
10.729417,0.4354937,0.91166544,0.7425825,-0.4479166,0.6295725
12.837494,1.2107682,3.8213377,-0.154167,0.34559676,-0.02527453
12.909278,-2.8235307,4.599005,-0.25618142,1.098793,-0.102854356
11.772687,-0.6963114,2.5268207,1.8586324,-0.38866273,-0.25923574
9.860822,-1.9932213,2.3306093,2.1469607,-0.13881902,-0.25618142
10.126426,-0.62452674,-1.0959128,1.919108,-0.5658135,-0.34536767
9.099904,-0.8422736,0.038285162,0.2154062,-0.3489565,-1.1016183
7.7216387,-2.8881369,1.402194,-0.68745196,0.25824308,-1.206687
7.84128,-3.7734814,2.1918256,-0.58360493,-0.014813471,-0.5964331
7.051648,-3.1274192,0.95473623,-0.20853396,-0.18646647,0.12927426
9.126225,-3.2063823,0.30388847,-0.42050403,-0.43814278,0.8445969
11.641082,-3.481557,1.9142581,-0.8963677,-0.32574365,1.517159
12.2991085,-1.6749759,2.7684958,-0.83283776,-0.22861615,1.9624795
12.248859,0.27038896,1.5577276,-0.3331504,-0.52488554,1.4951679
12.794423,-0.033499517,1.9812572,-0.25251624,-0.012370012,0.5122865
9.523434,-0.4331009,0.30388847,-0.7491493,0.5398517,-0.17310381
7.01097,-0.65084773,0.3900301,-0.5915462,0.17211115,-0.30199626
7.066005,-1.0408778,1.0695918,-0.112017326,-0.10399973,-0.15477787
