AccelerationX,AccelerationY,AccelerationZ,GyroscopeX,GyroscopeY,GyroscopeZ
0.3005523682,-0.3184967041,-0.840423584,-0.2175634801,0.8063380718,-0.3422606587
0.01669311523,-0.3679046631,-0.8812103271,0.6675647497,-0.3871455789,0.407486558
0.03030395508,-0.3280639648,-0.8748779297,0.5539566875,1.003955245,-0.1837711632
-0.07551574707,-0.5729370117,-0.6174621582,1.468817711,1.250711799,-0.6053444743
0.1865081787,-0.4286956787,-0.7037963867,-0.3341156542,-0.4670087397,-2.322036743
0.3419036865,-0.5800018311,-1.053817749,-0.2832583487,0.4909393489,-2.130458355
0.4659576416,-0.4462280273,-0.5151062012,0.5738643408,0.1915827543,-1.427333117
0.578994751,-0.4164276123,-0.8960723877,-0.546223402,-0.4865214527,-0.898604095
0.3250427246,-0.3807830811,-0.7229766846,-0.5511337519,0.5028750896,0.3588937223
0.2335510254,-0.3404541016,-0.5330810547,-0.615304172,1.007061362,0.3012405336
0.432800293,-0.3856048584,-0.8014526367,-1.20783174,0.6503788233,-0.2064706236
0.5385437012,-0.4329681396,-0.7154541016,-0.3035577536,-0.6094607115,-0.1872215569
0.5913543701,-0.4031982422,-0.9825592041,-0.3883035183,-0.8708267808,0.1679093689
0.5395965576,-0.3976135254,-0.7281341553,0.03798360005,-0.5759980679,1.129003406
0.2074737549,-0.5142974854,-0.8537750244,-0.4254636765,-1.670281887,1.821618199
-0.2990570068,-0.3073883057,-0.7067565918,0.02307495847,-1.714812636,0.107211411
0.1731872559,-0.1417694092,-1.333679199,-1.345060945,0.08405229449,-0.5051167011
0.3864135742,-0.6594696045,-0.9877929688,-2.011049271,3.686975241,0.3280830681
1.014816284,-0.2401580811,-1.358535767,-1.272695661,0.9714574814,-1.127368331
0.9152679443,-0.08311462402,-1.115982056,-0.6398798227,0.5672194958,-0.05329331383
0.7070922852,-0.1097869873,-0.6501922607,-0.7360900044,1.886337519,0.3075887263
0.9656066895,0.1070709229,-0.4488983154,0.06042339653,0.424495101,0.5961504579
0.7652282715,-0.003524780273,-0.4187469482,-0.3850712478,0.1323772073,1.825661063
0.371963501,-0.3085784912,-0.422454834,-0.753565371,0.8419154882,2.934881449
0.5644073486,-0.2054901123,-0.6985473633,-1.662086248,1.784663558,0.9998545051
0.5153503418,-0.2231445313,-0.7097015381,-1.344815373,1.520246267,0.566006124
0.6260986328,-0.3435821533,-0.6368103027,-1.769840479,2.00488472,0.1390819848
0.8051147461,-0.07116699219,-1.112228394,-1.072373748,-0.5714994669,-0.4424155056
0.8448181152,-0.001083374023,-1.281539917,-0.5160372853,-1.390913844,-0.3732257783
1.058746338,0.1728668213,-0.9049987793,0.4746120572,-0.9129539728,-0.9060377479
0.4218139648,0.5250244141,-0.3820648193,0.2579508424,-0.08040908724,-0.4763585627
0.1973571777,0.3202056885,-0.2632751465,-1.14207983,-0.395893544,0.4894213676
0.2863464355,0.417175293,-0.3251037598,-1.113355041,0.2450334579,0.1068153977
0.5581512451,0.3109893799,-0.1315002441,-0.04533072934,-0.3188592196,-0.8672791719
0.7648620605,0.3874053955,-0.2041931152,-0.7765529752,1.718651772,-2.922201395
1.523010254,-0.04364013672,-0.4245758057,-0.7309575677,2.713616848,-3.023910999
