accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
-2.84135,-2.49834,0.674047,-0.84495,-1.72242,0.070191
-2.66977,8.515245,5.299885,-0.17066,0.54774,-0.30162
-0.60206,2.237709,-9.77037,-1.07466,-6.49843,-0.2094
-1.23058,-3.47254,-8.5147,2.059728,-1.52352,-0.21198
-0.31591,-0.41695,-6.62818,1.719981,-0.55572,-0.74189
1.076459,2.24666,-6.18197,1.337,1.01908,-0.14033
1.98439,0.631606,-4.1135,2.902575,2.293396,0.14495
2.826108,-0.98967,0.917972,6.146334,0.349689,0.603123
0.46032,-0.57561,6.254361,0.725229,-3.25819,1.217298
-0.15393,0.63144,0.573124,0.660589,-0.306,0.193727
1.652221,-1.43886,0.690186,2.352821,0.651269,0.176272
1.177626,0.194313,2.553737,2.122939,1.006454,-0.25414
4.417134,7.98618,15.03644,0.07047,-1.04813,0.217249
1.430739,5.467877,2.522024,-1.72737,-0.1991,0.153464
0.918246,4.099891,1.714877,-2.77528,2.428624,-0.27531
0.111372,2.859061,-2.44245,-3.83968,2.129313,-0.09257
-0.8048,3.636167,-4.6869,-3.19177,-1.38009,-0.18507
-3.11889,2.275689,-4.93959,-2.53221,-1.98578,0.182368
-3.19281,-1.78346,-3.1507,-2.14173,2.790246,-0.39883
0.170768,-4.43654,-5.23201,-2.02717,0.860072,-1.13935
1.080157,-4.34671,-5.81914,-0.67447,0.131768,-0.70453
1.666967,-3.85566,-5.74941,0.999649,-0.28997,0.161574
2.387603,-3.43013,-2.53483,2.687823,1.19714,1.005297
-1.35384,6.234738,15.39922,-0.51624,4.837758,0.109901
-7.25762,4.061293,5.289543,-2.57651,-0.74417,-1.3659
-2.07962,-4.57006,-3.46131,0.721702,1.390689,0.725533
-0.8567,9.520201,-1.80418,-0.69595,-4.76939,-0.26075
-1.80604,0.715243,-6.85961,0.814629,-3.4939,0.278
-0.61346,-0.19678,-5.99428,1.403737,-1.79599,-0.69791
1.214103,0.590888,-6.25324,1.139277,-1.23381,-0.66516
2.126829,1.102689,-5.48851,2.115767,0.702254,-0.154
2.411606,-1.10851,-2.32096,3.310753,1.948856,-0.07402
3.281065,-1.94457,6.025771,4.318721,-1.50913,0.753713
0.73366,-0.69663,3.529434,0.309887,-1.64986,0.759705
0.258667,0.751211,1.870919,2.627878,-0.17027,0.156462
0.56925,-0.65457,5.475766,1.811506,0.746721,-0.34585
3.520982,5.370302,7.523549,0.263225,-1.56373,-0.07923
2.338494,6.632671,4.536231,-0.82689,-1.08008,0.187417
1.460249,3.196688,6.617864,-2.06377,2.057403,-0.3319
2.62645,4.128594,-1.93588,-4.5991,2.735063,0.048464
0.509212,6.564992,-6.08199,-3.34663,-1.29258,-0.07043
-2.58527,4.583325,-5.83881,-2.40523,-2.96676,0.694087
-6.66777,-1.24929,-2.24461,-1.83866,3.677754,0.64735
-0.94573,-4.7739,-5.36401,-2.24681,2.165025,-0.96891
0.476089,-5.73374,-5.64396,-1.38257,0.645916,-0.9971
1.357552,-4.41983,-6.1231,0.77861,-0.0892,-0.02718
1.412295,-3.51406,-4.80692,2.883402,0.041226,0.747203
0.804123,2.11192,16.00467,0.283585,6.888215,0.541482
-6.79689,7.6278,5.747639,-2.78439,-0.96524,-1.99206
-1.43472,-4.18193,-2.516,-0.25488,-0.1404,0.592158
1.114852,8.336311,6.54668,-0.8474,-0.00486,0.334288
-0.78008,1.594636,-8.00646,-0.26188,-7.25252,-0.01928
-1.24878,-1.18511,-6.28963,1.448478,-3.53247,-0.01452
-0.68419,1.095267,-7.35511,0.910218,-1.08727,-1.03994
1.691123,1.436949,-6.67496,1.773695,1.928928,-0.5354
2.460189,-1.43552,-3.08993,3.060761,3.27796,0.066851
3.8557,-1.38896,4.695373,5.997384,1.273842,0.306848
0.914057,0.409909,4.515354,0.82729,-2.31597,1.026297
0.314863,1.739216,0.931354,1.399853,-0.41145,0.788284
0.946194,-0.73863,2.907559,2.579075,0.637954,0.180846
2.917032,6.074224,12.30968,1.231372,0.128467,-0.2996
2.126012,6.007843,3.33109,-1.49671,-1.65342,0.125365
1.450884,4.20785,3.001915,-0.5864,1.168909,-0.24964
2.66741,4.251568,0.390292,-4.13748,2.829005,-0.28489
0.299743,4.899217,-4.27382,-3.90344,0.111315,-0.10843
-1.82971,2.945202,-4.85901,-2.70667,-2.7873,0.309764
-4.01371,-0.67775,-3.1436,-1.68159,0.412101,0.718344
-1.20702,-3.7352,-4.32604,-2.22559,2.651627,-0.34869
0.080226,-4.34229,-5.62044,-2.04582,1.20563,-0.78753
0.744949,-3.43572,-6.04791,-0.19574,0.49298,-0.20791
1.224907,-3.51663,-5.24591,1.501922,-0.14857,0.397355
2.358136,-2.06893,4.876014,2.778046,2.805022,0.978963
-7.12295,10.71472,11.82807,-1.7477,4.098111,-0.8536
-3.55171,-1.55017,0.792082,-2.05991,-0.29245,-1.15202
