accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
0.0,0.0,0.0,0.0,0.0,0.0
-1.4739788,1.2801601,8.628518,-1.7944152,0.67195123,0.25251624
-1.4739788,1.2801601,8.628518,-1.7944152,0.67195123,0.25251624
0.40438703,-0.65084773,11.196017,-0.43524116,-0.6517927,0.37652177
-1.8041883,-1.8329022,9.860822,-0.5238165,0.75686145,0.055206906
-1.119841,-0.6580262,9.755538,0.69302607,-0.61086476,0.5457313
-0.86859465,0.29192436,10.289138,0.76022124,-0.6383537,0.4785362
-1.416551,-0.13160525,8.097312,0.833525,-1.5241076,0.67156947
4.634897,-3.0604203,9.9015,0.56230104,-1.0500766,-0.013820816
1.9405792,-1.0648061,7.2646093,-0.83719015,-0.53328496,1.3276383
3.3643086,-1.3998013,12.404392,-1.1151336,-1.238223,1.1761438
1.7419748,-2.4622145,11.289337,-0.055283263,0.31398448,1.6733876
2.4143581,-0.39720857,8.094919,0.5732966,-0.14110976,0.7473167
1.8185452,-0.7896315,9.982856,0.015577052,0.40500334,0.4088976
1.3830515,0.11006984,7.6139617,-0.032681264,0.21258095,0.16760603
1.8831514,-0.7513463,10.229317,0.6997456,-0.35674503,-0.13660464
1.5816557,-1.1964114,9.664611,0.3497201,-0.20586143,-0.07735075
2.7230322,-1.0241281,9.241081,0.21166465,-0.46975502,0.16332997
5.2283173,-2.5603201,10.27478,-0.6551525,0.13927718,0.26595524
3.749553,-1.6438692,8.987442,0.6343831,-0.28893903,0.5139664
4.922036,-0.38285163,5.3216376,0.8976658,-1.0286963,0.7589231
5.058427,-1.1581261,10.540383,-0.19944735,-0.6560688,-0.4652499
2.8139594,-0.78723866,9.075976,-0.20433427,0.16065744,-0.3192532
3.641876,-1.3830515,10.238888,0.18173227,0.7061597,-0.63201594
1.5960127,1.3016955,8.841479,-0.46273008,1.734856,-0.21662793
1.2299109,0.634098,12.289537,-1.1273509,4.282162,-0.18669555
-2.969493,-0.26081768,8.23131,1.3686426,0.010995566,-0.4004982
0.06460621,1.3136597,7.446464,1.4596614,-1.6603304,0.20670137
0.58624154,3.101098,10.741381,0.39858928,-1.0647373,0.060093824
1.4644074,1.2753744,9.217153,0.5390882,-0.16249003,-1.060843
1.3184453,0.8709874,11.743974,1.6007712,0.194255,-0.7737366
0.6436693,2.1655045,8.365308,1.0467168,2.245539,-0.34124434
-0.9236295,2.2348964,8.082955,-1.2134829,-0.3518581,-0.15554145
1.3543376,-2.0291135,14.641682,-0.017409647,-0.28405213,0.5023599
0.19621146,2.428715,6.6735826,0.89033544,2.1887286,1.1853068
0.41874397,1.902294,8.195417,0.29840744,-1.3860521,0.35941756
1.7395821,0.90448695,10.920842,0.27275112,-1.5931354,-0.19463679
1.0576276,1.1150553,9.944571,0.2696968,0.3695732,0.7118865
