accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
-1.5122639,-15.94577,4.0773697,-0.77503467,0.9773837,0.18936808
-3.101098,-6.786045,1.9238294,0.4356993,2.095266,0.046425723
-2.4933212,-5.709275,2.603391,0.62751085,1.3842196,0.49846566
-2.416751,-10.255638,2.091327,0.21700971,-0.44470957,0.66339916
0.02871387,-11.241481,-0.8853444,2.808298,-2.6670356,0.835663
2.0003998,-7.647461,-0.043070808,1.0844377,1.3084724,0.5729912
0.6843473,-10.451849,0.65084773,0.25977024,2.8881686,-0.6352994
-1.2155539,-9.5760765,1.6749759,0.13637556,1.4758493,-0.07819069
-1.1246266,-8.647661,1.8424734,0.48334676,1.0910045,0.41172287
0.4642076,-10.820344,0.8470592,0.95004743,0.09040799,0.4874701
5.029713,-11.538191,0.6939186,0.39293876,-2.0280712,0.81122845
1.7563318,-12.543177,0.7465607,-0.5245801,1.4746276,-0.37018406
3.6131623,-12.567104,-1.4691931,-1.9430082,-0.26633704,-1.0958914
-0.47856453,-12.203396,0.8470592,-2.4988952,-1.32802,-1.8350378
-6.4175506,-16.338194,4.9340005,-3.6497643,0.13805544,-0.70493793
-5.211568,-8.322237,-0.9906286,-0.26435173,-0.10873393,-1.2095122
-0.76570326,-5.541777,2.239682,-0.7225003,-1.2327251,0.24923283
3.900301,-6.695118,0.70348984,-0.42073312,-0.86131936,-0.8454369
-1.2251252,-6.541977,1.416551,0.1632536,-1.4025456,-0.32375833
-4.0151563,-4.5798626,0.89491564,0.649502,-0.51312643,0.118507765
-2.4502504,-10.370493,-5.5130634,2.212094,-1.1178825,0.64629495
5.8672013,-16.768902,-6.4127645,0.61407185,0.9932661,-0.28954992
2.2731814,-5.7427745,1.8807586,-0.16172644,-1.0531309,0.056199558
-3.1489546,-14.036298,4.15394,-0.39507678,1.8533638,0.06108648
-3.1537402,-9.312865,-0.11964113,0.20112723,1.1899645,0.08918626
-2.9383862,-4.9340005,2.7756743,-0.2875646,1.3817761,0.61208653
-3.2159536,-8.513663,2.6416762,-0.23014331,0.8136719,0.4263836
-1.253839,-11.75833,0.9379865,1.5938989,-2.1978915,0.86987144
1.4213367,-8.944371,0.76570326,4.7276354,-2.8295257,1.1264347
1.9477576,-9.638289,-1.1246266,-0.6003274,5.299863,-0.69516414
-0.17706887,-10.34178,0.9284152,0.527329,2.1319182,-0.21868959
-0.32542387,-8.800801,1.6654046,0.08872811,-0.343306,0.45570514
0.6987042,-11.284552,2.3688943,0.6653845,-0.2150244,0.6181952
3.4743786,-10.8682,1.5074782,0.708145,-1.3707806,0.4092794
1.5074782,-13.237095,-1.5314065,-0.9863939,1.7470733,-0.40683594
3.507878,-11.75833,-0.22492532,-2.155589,0.31154105,-1.5809181
-1.7659031,-13.146168,2.4454648,-2.5599816,-2.1074834,-1.7189735
-7.6713896,-13.864015,0.033499517,-3.131751,1.1191043,-0.82100224
-3.5270207,-8.106883,0.07178468,-0.52824533,0.5497783,-0.5913171
-0.086141616,-6.04427,1.6079768,-0.013897174,-1.8289292,0.18081598
3.9433718,-6.613762,1.105484,-0.38652468,-0.4386009,-0.7513637
-1.3495519,-6.661618,1.0432707,0.21823144,-1.3206897,-0.28221953
-4.0103707,-5.020142,0.31585258,0.9402736,-0.59498227,0.023212861
0.52163535,-15.251851,-9.092726,1.3019055,0.93217963,0.5705477
6.6041903,-11.834901,-5.2402816,0.41126472,0.39950556,-0.21135922
2.416751,-8.240881,0.8039884,-0.038331766,-1.7287474,-0.03054324
-0.94755775,-8.04467,4.2257247,0.34773478,0.43737918,0.22479823
