AccelerationX,AccelerationY,AccelerationZ,GyroscopeX,GyroscopeY,GyroscopeZ
0.0583190918,-0.1101837158,-1.069015503,0.01140711736,0.1557781398,-0.2498465925
0.0234375,-0.1382293701,-1.029693604,0.1308714598,1.127084613,-0.392925173
0.1103515625,-0.1918029785,-1.034622192,-0.3728345633,1.046761632,-0.1163987815
0.07139587402,-0.1638946533,-1.178024292,0.1965639293,-2.481924772,-0.5238631964
0.1053314209,-0.1093292236,-0.7185516357,0.05602518469,-4.553061485,0.04306304827
-0.03842163086,-0.08393859863,-0.623046875,-0.7268080711,-0.06818784028,0.4487791359
-0.3443756104,0.07992553711,-1.053695679,-0.3186176717,-0.4179027081,-0.003151318524
-0.4418945313,0.0705871582,-1.033706665,0.283939302,-2.163120985,0.03449938819
-0.3971557617,0.0703125,-0.9544372559,1.706009507,-4.037675381,0.3905000985
-0.4588165283,0.05299377441,-0.6438751221,2.626049042,-4.928779125,1.712469816
-0.3859100342,0.1360778809,-0.5996704102,3.213018179,-4.569406033,3.272675037
-0.6813964844,-0.04177856445,-0.6289520264,2.526378155,-2.076485157,3.88114357
-0.8953552246,-0.1666412354,-0.7336425781,3.120942593,-1.485876083,3.523723602
-1.076477051,-0.2521362305,-0.4407806396,3.374550581,-1.323187351,2.813513994
-1.029190063,-0.1538391113,-0.02111816406,2.323735952,-2.405827522,2.300943136
-1.041824341,0.2545928955,0.1644439697,1.776477337,-2.968288422,1.665095925
-0.8701629639,0.3537445068,0.4834289551,-0.1905076355,-2.388456583,1.656839371
-0.5761871338,0.4602813721,0.3563232422,-1.467206836,-1.936398506,2.88232398
-0.7503051758,0.5070495605,0.231262207,-1.648275971,-1.736804485,3.544197083
-0.4358062744,0.4033050537,-0.2434692383,-0.5076733232,-2.562541485,5.806168556
-0.3303833008,0.7680206299,0.4490814209,3.115870237,1.153678656,4.615595818
-0.4412841797,0.6671905518,0.02444458008,3.451465368,0.322853148,4.930502892
-0.06311035156,2.803924561,-0.09677124023,-0.5078951716,-1.534938216,2.283127546
0.5219116211,0.8876800537,0.3628997803,-0.6108593941,0.9456261992,0.1416444778
0.5938720703,0.8425140381,0.233291626,0.4921801388,-0.7227307558,-0.2062077671
0.08401489258,1.029525757,0.1934051514,0.03979934379,0.6812041402,-0.3763706982
-0.1222991943,1.026535034,-0.2126312256,-0.1440858096,-0.5678642392,-0.2604403794
-0.03369140625,1.022689819,0.2619171143,0.1060579941,-0.1180792376,0.05279796571
0.08113098145,1.006011963,0.1249389648,0.02292768657,0.2613397241,0.01339277066
-0.03547668457,0.9853363037,0.04025268555,0.104623884,-0.1818978935,-0.000218645524
0.05563354492,1.011810303,0.1172637939,0.04123239219,-0.1673887223,0.101158306
0.02342224121,1.004364014,0.07246398926,0.002065015025,-0.08826833963,0.05753093585
0.135559082,1.025527954,0.09452819824,0.01763065904,-0.2749024034,0.1834159046
-0.03172302246,1.047210693,0.1940765381,-0.01400263421,0.3216901422,0.2241537422
0.01324462891,0.9644927979,0.07481384277,-0.09946400672,0.01206678245,-0.00247887033
0.04403686523,0.9929656982,0.1221923828,0.00940335542,-0.1392915845,0.0842634812
0.1084747314,0.9807891846,0.08532714844,-0.1391730756,0.01911776885,0.08633834869
0.3150939941,1.594070435,-0.05480957031,0.4976758361,-0.7037376761,2.030443192
-0.1999206543,0.4878082275,0.1423950195,-0.2887558937,-0.08291193098,-0.2339523137
0.0007934570313,0.9252929688,-0.01817321777,-0.1017905399,-1.045025945,-1.394269466
0.4022827148,1.225479126,0.01533508301,1.099654317,-1.043861151,0.01252111793
0.155380249,0.9685058594,0.2409210205,0.3705975115,-0.2282835096,-0.1599784791
0.06742858887,1.013366699,0.05973815918,0.1872556359,0.6099994183,-0.2492838651
-0.01036071777,0.9736175537,-0.110168457,0.3541988134,-0.2455005795,-0.2509965301
0.003631591797,1.009063721,-0.01231384277,0.1395072937,-0.4801594317,-0.01549240667
0.02320861816,1.028076172,0.07539367676,-0.1466717273,-0.08777219802,0.01221645251
0.04716491699,0.988571167,0.05819702148,0.1410351545,-0.2117500603,0.01293390803
0.05549621582,1.024078369,0.02819824219,0.3531569839,-0.2191075832,0.09858170152
0.0863494873,0.9806518555,-0.01499938965,0.3024482727,-0.09029607475,0.1317537725
0.09507751465,0.9466400146,-0.02861022949,0.2370596826,-0.04859976098,0.09744639695
0.07177734375,0.9715423584,-0.004211425781,0.1386249959,-0.05499001592,0.06321119517
0.0569152832,0.9681854248,0.03031921387,0.1160421818,-0.05598017946,0.08011773974
0.08393859863,0.974395752,0.05458068848,0.1475109011,0.02981408872,0.0655856654
0.1097259521,0.9727325439,0.05168151855,0.2081082016,0.1528502703,-0.06408683956
0.1337280273,0.9866790771,0.01776123047,0.4057895839,0.3929826915,-0.02500388585
0.1115875244,1.013000488,-0.0830078125,0.6032989025,0.4119558632,-0.1393246055
0.02139282227,0.8234100342,-0.1372528076,0.6502451301,0.2363081425,0.06303915381
0.004592895508,0.7841033936,-0.1413574219,0.6306415796,0.1506270617,0.1429457068
0.08700561523,1.043228149,0.0758972168,-0.1404170245,0.9838899374,-0.002805373864
-0.07113647461,0.8731536865,0.06085205078,-0.9662494063,1.268282771,-0.5645747185
-0.2227020264,1.058731079,-0.09498596191,0.2730488479,0.618067503,-0.8892193437
-0.2181243896,1.42515564,-0.1934661865,2.453983784,-0.3276220858,-0.6188927889
-0.2957611084,1.734985352,0.1021575928,0.5546464324,0.3351409733,-1.30262959
-0.2794342041,1.775390625,0.03189086914,-0.4259462357,0.4211099446,-1.512174249
-0.4675750732,1.596343994,0.6814880371,1.174095035,-2.489378452,0.7258136272
-0.03265380859,0.562713623,0.4139099121,1.227362037,2.118281841,1.88401866
0.07678222656,-0.02877807617,0.04365539551,0.9103986621,1.872908711,2.368883371
0.02856445313,-0.03140258789,-0.03854370117,0.2993145287,1.668163657,1.874104261
-0.0330657959,-0.1131744385,-0.2149505615,-0.6738353968,-0.2233649045,1.428214908
-0.1523132324,0.3303833008,-0.6120605469,0.207278356,-2.164851189,0.283808291
0.4214019775,2.362335205,-0.9483947754,1.670709372,5.609905243,0.7666162252
0.7529449463,4.205459595,-1.249832153,-3.798982143,-3.478154898,1.118068576
0.8204498291,0.4495239258,-0.6047363281,-2.422646761,-1.583079338,2.45220542
0.6964111328,0.5536651611,0.3437347412,-5.653617382,3.472943544,1.261885881
0.06555175781,0.22265625,0.2852935791,-3.842602253,2.990469217,-1.245028019
-0.2383575439,0.2250671387,0.796585083,2.736387253,-2.462158203,-0.3994603157
0.01094055176,-0.07046508789,0.06076049805,2.614099979,0.102961272,-1.278770089
0.296585083,-0.1127929688,-0.1508178711,2.054514885,0.4129942358,-1.665666342
1.47215271,1.45880127,-0.4622192383,4.454807281,2.377678633,3.919636488
1.199615479,0.914855957,-0.1430206299,2.123248577,5.316529751,-1.071843743
1.791183472,1.882675171,-0.8821411133,3.572243452,-2.259728432,-2.403512478
0.5222320557,2.52885437,-1.016647339,1.466394067,-11.31122684,-5.50532341
-0.3602294922,1.350601196,0.04434204102,-0.9248108864,-7.531552315,-1.253901958
-0.1212615967,-0.2080993652,2.401626587,-6.109340191,11.79227448,2.15369606
0.2330932617,-0.1717376709,-0.02438354492,-5.845914364,6.33359623,0.6943342686
-0.1206359863,-0.004928588867,-0.557434082,-1.679676771,0.5652577877,0.03203915805
-0.03155517578,0.01739501953,-0.4485168457,2.167645216,-3.842698336,-0.2325067371
-0.1878356934,0.5143585205,-0.404510498,3.885814428,-2.309698343,-0.2220732719
-0.2484893799,5.491729736,-0.6900939941,-5.233567238,2.265238762,1.74065721
0.5541381836,1.704483032,-0.04139709473,-4.753880978,-3.089408159,2.759169817
0.07235717773,-0.09872436523,-0.1017456055,-3.280306578,-2.279722452,2.65148592
0.1412506104,-0.3273773193,-0.03558349609,-0.9725654125,-0.7254730463,0.5933490992
-0.06266784668,-0.6737213135,-0.1200256348,-0.1816661954,-1.523084402,0.2672647238
0.03526306152,-0.1307373047,-0.01008605957,0.8966807127,-0.2751522064,-0.8218730688
0.07215881348,0.06015014648,-0.01708984375,1.378736615,-0.1877440661,-1.269807696
0.3634185791,0.2953643799,-0.10206604,3.308946371,0.6903989315,-1.775316715
2.311019897,4.049423218,-0.7006072998,7.595196724,7.624945164,-1.634850144
0.4117431641,2.541046143,-0.7640075684,0.1170667037,-2.600084543,-3.54114604
-0.3006896973,1.200897217,-0.3613128662,-1.439817309,-5.795151711,-3.261553288
-0.4077148438,0.4461212158,0.06207275391,-1.120571136,-4.904222965,-2.803450108
0.8883361816,-0.6289825439,0.7487640381,0.08668696135,14.99340916,0.8728353381
-0.1815185547,0.01432800293,-0.6242370605,-3.507572174,-1.775866628,-0.1602288187
-0.2675933838,-0.09352111816,-0.2900848389,-0.5270385146,-3.572332144,-0.3630447686
-0.3780212402,0.4380645752,-0.2854309082,1.057840824,-0.8999561667,-0.7566197515
-1.431732178,3.743087769,-0.3373260498,1.247395873,5.81261301,1.185253739
-0.3097839355,2.494812012,-0.5879821777,-4.617238522,-3.516013622,0.7419617176
-0.02293395996,0.1450195313,-0.04223632813,-2.055167675,-5.891420364,0.6835479736
0.1440429688,-0.06690979004,0.002212524414,0.3391319811,-5.526114464,-0.6339945197
0.1130523682,-0.3673706055,0.2115936279,2.559855938,-0.7908040881,-1.245475531
0.2460021973,-0.4859008789,-0.1464385986,1.350021601,0.1718306094,-1.674500108
0.1196289063,0.01829528809,0.07164001465,0.750483036,1.106446266,-1.92743516
0.07067871094,0.1114959717,0.06706237793,0.2270789593,2.860921383,-1.542446136
-0.8068695068,7.431915283,-0.689956665,6.981842041,8.834728241,-7.733429909
-1.114929199,1.348342896,-1.08480835,0.1894407719,-5.507240772,-1.265166044
-0.6342468262,0.5663604736,0.2928771973,0.5562582016,-4.573681355,1.027667284
-0.351272583,0.03691101074,1.307006836,0.3250028491,11.68549633,-0.8123480082
-0.01042175293,-0.08238220215,-0.1662139893,-3.162413597,3.440733194,0.3015609086
-0.2619934082,0.01110839844,-0.631362915,-2.650096416,-2.57165885,-0.8520658612
