accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z
-2.911183215,0.01380640703,-0.2091869403,-0.1906227022,0.1607047915,-0.1906227022
-0.2604328512,0.4944891521,-0.9287930078,-0.2549289465,-0.1609710008,-0.2549289465
0.6414052219,-0.4759814355,0.4909586764,0.1408648193,-0.2663828731,0.1408648193
0.01712006163,0.05580430481,-0.2209381684,0.05804818124,-0.2008322179,0.05804818124
0.6747405053,0.19927228,-1.053773725,0.02959164232,-0.08097554743,0.02959164232
-0.0005324994415,0.06882394538,-0.3454127258,0.04971324652,-0.1992278397,0.04971324652
0.1046422777,0.1429886673,0.7588584659,0.06840257347,-0.3927000165,0.06840257347
-0.2333975447,-0.04479191241,0.1356395101,0.02362250909,-0.137703225,0.02362250909
-0.04309183049,-0.2642722832,0.2028180081,0.06316879392,-0.4331279397,0.06316879392
0.2023047796,-0.09000877223,-0.5926023203,0.02135453001,-0.0545754768,0.02135453001
0.1588584366,0.1468506034,-0.07335221819,0.07431153953,-0.2320964783,0.07431153953
-0.6913727834,-0.1081464865,0.2593576414,0.007408713456,-0.04467733577,0.007408713456
-0.3033236061,-0.1142979948,-0.03544308757,-0.002730828477,0.03408471122,-0.002730828477
0.08012304577,-0.00615560002,0.2010667622,0.007097765338,0.1117609739,0.007097765338
-0.09828794027,-0.02056231104,0.1094003225,-0.0114955157,0.04671597481,-0.0114955157
0.3098883715,-0.05654080239,-0.1381950032,0.009328022599,-0.02312862501,0.009328022599
0.1834264761,0.1086801549,0.004288052583,0.01449715439,-0.03740989417,0.01449715439
-0.02542757898,0.05234159713,-0.002580700676,0.02807452902,-0.03060686216,0.02807452902
-0.294335413,-0.1043500168,-0.1840694137,-0.007420469075,0.001785652828,-0.007420469075
-0.116838327,-0.1198772563,-0.1579710958,-0.004280840978,-0.01131356135,-0.004280840978
0.002636485983,0.063619947,-0.2457475789,0.008607563563,-0.01815531775,0.008607563563
0.2727332376,0.04112169946,0.05945468054,0.0106597282,0.03049568087,0.0106597282
0.009063304161,0.07276128483,0.05119655528,-0.01763743907,0.2012288123,-0.01763743907
0.1215808453,0.0136105922,-0.05887713638,-0.005492452532,0.1377427131,-0.005492452532
0.07183715572,-0.06679799251,-0.06652735887,0.01883834228,0.08812167495,0.01883834228
