accelerometer x,accelerometer y,accelerometer z,Gyroscope x,Gyroscope y,Gyroscope z
-1.753940932,0.1091062714,0.7306172908,0.2971255481,-1.940125346,0.1317682564
-3.884745338,-4.609163774,-7.157255435,1.250234008,0.7942647934,-0.8758693933
6.09189824,3.135466602,2.175930665,1.632740378,-1.282480717,0.4243718684
1.844210109,-0.2031815624,0.4593056105,-0.251540482,0.1102973744,0.3729749322
-0.3544529049,-1.803942688,-2.350223402,-0.0402190946,0.4921118319,0.06272959709
2.13676273,-2.259184118,-2.166434523,0.3396719098,0.3430217505,0.0532676205
2.651936358,-2.12582428,-1.329352415,0.1124051958,0.7231163383,0.101289697
2.221611051,0.1005260746,-2.278625316,0.2295003384,0.729495883,0.1313112378
3.201924402,0.05818097081,-1.963379801,-0.04015013203,1.166557193,0.2107822895
1.126362283,5.966066459,1.475406899,-0.2625819147,0.4401262701,0.9632959366
-2.621062497,-1.08400169,-1.096881118,-0.5652056336,0.9319258928,0.1505731195
-1.323757371,2.629897837,0.6582254238,0.179711923,0.3080565929,-0.09022969753
-3.475633499,0.9620265843,1.532472456,-0.8179703355,0.785153985,-0.5644807816
0.2662450446,-1.140058508,-1.61660766,-0.3020995259,0.06518374383,-0.3332742453
-1.288284199,-1.83967042,-1.997061268,0.2073910534,0.2419660985,-0.4614305496
0.3087517687,-2.948145456,-1.433864929,0.1089538783,-0.1282600909,-0.04020051286
0.518748564,-1.410275379,-1.24599857,-0.3331978917,-0.1128669977,0.1833310723
-0.2102972396,-0.4830751931,-2.09202474,-0.4800491929,-0.5381701589,0.03603466228
-0.9701493928,1.115508004,-1.937071348,-0.4760552645,-0.4583471417,-0.2470425367
1.441249194,0.2859516156,-4.809802667,-0.007005644962,-0.8556102514,-0.6928626299
3.946145271,5.794548448,-1.670119178,0.8575057983,0.3783444762,-0.5492589474
0.07766045505,2.398385668,3.536121286,1.426050544,-0.2535327971,0.3404964209
-5.369120557,-1.949433694,2.533345927,0.2922225893,-1.398954988,0.1512728482
0.2478380119,1.616198933,-2.334592118,1.769768238,1.251177907,-0.396669358
4.168468172,0.01377542737,5.202924033,0.9257698059,0.05924798548,0.6308154464
0.6655141195,-2.58052152,-1.214092954,0.1942880303,0.5447584987,1.059988976
-1.604270595,-1.913441174,-0.7899392483,0.2591565847,0.9062447548,0.2626861036
-1.349310622,-3.10035671,-1.03073136,-0.006267150864,0.7702248096,-0.2588354945
1.434044377,-5.219063267,-2.564239662,0.02777280472,1.139642358,-0.4356997311
5.335176786,3.208916453,-0.9023802171,0.8773931265,0.2788691521,0.5367318988
1.454305075,3.759608554,1.673142471,-0.800552845,1.32394278,0.1240839511
-1.197075403,11.27383501,0.9048550828,-1.137252927,0.6563776135,1.437552929
-5.349646626,-4.491132438,1.844491556,-0.6085022688,0.5524168611,0.06771370769
-2.544526662,5.333459461,1.362513511,-0.6167730689,0.299251616,-0.2222572565
-3.999674325,-2.366975215,-0.5678405117,-0.7297961712,0.3396332264,-0.7916172743
0.1740016452,-3.405535004,-1.293179862,-0.1960507035,-0.8013160229,-0.387232542
-1.23033353,-0.1162491289,-1.5224387,0.2372639328,-0.1812933236,-0.4010356665
1.084160095,-1.249837564,0.2872304033,-0.4824681282,-0.04502174258,-0.4216261208
0.1583008027,-1.190842354,-2.018198456,-0.7177997828,-0.0833401531,-0.2117021382
